tipo_post;post_id;post_link;link;link_domain;UrlCompleta;titulo_facebook
photo;71339054219_10150413324184220;https://www.facebook.com/71339054219/posts/10150413324184220;http://ow.ly/7Qc0C;www.lanacion.com.ar;http://www.lanacion.com.ar/1430554-la-pirotecnia-vedada-en-florencio-varela?utm_source=FB&utm_medium=Cali&utm_campaign=1430554;
photo;71339054219_10150413443874220;https://www.facebook.com/71339054219/posts/10150413443874220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10150413443824220/?type=3;;URL NULL;
status;71339054219_10150413630589220;https://www.facebook.com/71339054219/posts/10150413630589220;;;TIME OUT;
photo;71339054219_10150415091409220;https://www.facebook.com/71339054219/posts/10150415091409220;http://ow.ly/7RuuH;www.lanacion.com.ar;http://www.lanacion.com.ar/1430829-empresario-y-millonario-a-los-ocho-anos?utm_source=FB&utm_medium=Cali&utm_campaign=1430829;
link;71339054219_10150415540599220;https://www.facebook.com/71339054219/posts/10150415540599220;http://www.lanacion.com.ar/1430851-cambio-climatico?utm_source=FB&utm_medium=Cali&utm_campaign=1430851;;URL NULL;
photo;71339054219_10150417078469220;https://www.facebook.com/71339054219/posts/10150417078469220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10150417078429220/?type=3;;URL NULL;
photo;71339054219_10150555725529220;https://www.facebook.com/71339054219/posts/10150555725529220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10150555725464220/?type=3;;URL NULL;
status;71339054219_10150558348359220;https://www.facebook.com/71339054219/posts/10150558348359220;;;TIME OUT;
photo;71339054219_10150558612464220;https://www.facebook.com/71339054219/posts/10150558612464220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10150558612394220/?type=3;;URL NULL;
status;71339054219_10150560439199220;https://www.facebook.com/71339054219/posts/10150560439199220;;facebook.com;TIME OUT;
photo;71339054219_10150570557404220;https://www.facebook.com/71339054219/posts/10150570557404220;http://ow.ly/7RuuH;www.lanacion.com.ar;http://www.lanacion.com.ar/1430829-empresario-y-millonario-a-los-ocho-anos?utm_source=FB&utm_medium=Cali&utm_campaign=1430829;
photo;71339054219_10151399265404220;https://www.facebook.com/71339054219/posts/10151399265404220;http://a.ln.com.ar/ZscfT2;;URL NULL;
photo;71339054219_10151399385214220;https://www.facebook.com/71339054219/posts/10151399385214220;http://a.ln.com.ar/14pSgfy;;URL NULL;
photo;71339054219_10151399770069220;https://www.facebook.com/71339054219/posts/10151399770069220;http://a.ln.com.ar/117LPWX;;URL NULL;
photo;71339054219_10151399924054220;https://www.facebook.com/71339054219/posts/10151399924054220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10151399783879220/?type=3;;URL NULL;
photo;71339054219_10151400657079220;https://www.facebook.com/71339054219/posts/10151400657079220;http://a.ln.com.ar/ZXNCg8;;URL NULL;
photo;71339054219_10151400902334220;https://www.facebook.com/71339054219/posts/10151400902334220;http://a.ln.com.ar/XPs2QK;;URL NULL;
photo;71339054219_10151401071569220;https://www.facebook.com/71339054219/posts/10151401071569220;http://a.ln.com.ar/11nzVLr;;URL NULL;
photo;71339054219_10151401193179220;https://www.facebook.com/71339054219/posts/10151401193179220;http://a.ln.com.ar/ZYH80y;;URL NULL;
photo;71339054219_10151401348234220;https://www.facebook.com/71339054219/posts/10151401348234220;http://a.ln.com.ar/11efgZ7;;URL NULL;
photo;71339054219_10151402046104220;https://www.facebook.com/71339054219/posts/10151402046104220;https://www.facebook.com/lndeportes/photos/a.10150105386332789.285044.88057207788/10151522984587789/?type=3;;URL NULL;
photo;71339054219_10151402201609220;https://www.facebook.com/71339054219/posts/10151402201609220;http://a.ln.com.ar/173m5Ah;;URL NULL;
photo;71339054219_10151402275199220;https://www.facebook.com/71339054219/posts/10151402275199220;https://www.facebook.com/lndeportes/photos/a.10150105386332789.285044.88057207788/10151523231567789/?type=3;;URL NULL;
photo;71339054219_10151402469004220;https://www.facebook.com/71339054219/posts/10151402469004220;http://a.ln.com.ar/XRFNhV;;URL NULL;
link;71339054219_10151402886964220;https://www.facebook.com/71339054219/posts/10151402886964220;http://www.lanacion.com.ar/1573712-senado-consejo-de-la-magistratura;;URL NULL;
link;71339054219_10151402923749220;https://www.facebook.com/71339054219/posts/10151402923749220;http://www.lanacion.com.ar/1573773-diputados-reforma-judicial;;URL NULL;
photo;71339054219_10151403402409220;https://www.facebook.com/71339054219/posts/10151403402409220;http://a.ln.com.ar/ZtXdiT;;URL NULL;
photo;71339054219_10151403665114220;https://www.facebook.com/71339054219/posts/10151403665114220;http://guia.ln.com.ar/102abAn;;URL NULL;
photo;71339054219_10151403830319220;https://www.facebook.com/71339054219/posts/10151403830319220;http://a.ln.com.ar/17JiHf7;;URL NULL;
photo;71339054219_10151403987404220;https://www.facebook.com/71339054219/posts/10151403987404220;http://a.ln.com.ar/11EVXt9;;URL NULL;
photo;71339054219_10151404267474220;https://www.facebook.com/71339054219/posts/10151404267474220;https://www.facebook.com/lanacion/photos/a.10151404178034220.1073741828.71339054219/10151404267089220/?type=3;;URL NULL;
photo;71339054219_10151405278419220;https://www.facebook.com/71339054219/posts/10151405278419220;http://a.ln.com.ar/Z8JlLy;;URL NULL;
photo;71339054219_10151405457014220;https://www.facebook.com/71339054219/posts/10151405457014220;http://a.ln.com.ar/15nL434;;URL NULL;
link;71339054219_10151405627999220;https://www.facebook.com/71339054219/posts/10151405627999220;http://www.lanacion.com.ar/1574432-lazaro-baez-me-quisieron-usar-como-forro-de-un-amigo-que-era-nestor-kirchner;;URL NULL;
link;71339054219_10151405779234220;https://www.facebook.com/71339054219/posts/10151405779234220;http://www.lanacion.com.ar/1574421-mariano-ferreyra-fallo;;URL NULL;
photo;71339054219_10151406479004220;https://www.facebook.com/71339054219/posts/10151406479004220;http://a.ln.com.ar/1186Z8L;;URL NULL;
photo;71339054219_10151406666319220;https://www.facebook.com/71339054219/posts/10151406666319220;http://a.ln.com.ar/Z6w5YA;;URL NULL;
photo;71339054219_10151406865049220;https://www.facebook.com/71339054219/posts/10151406865049220;http://a.ln.com.ar/ZEpwY7;;URL NULL;
photo;71339054219_10151407035749220;https://www.facebook.com/71339054219/posts/10151407035749220;http://a.ln.com.ar/Z9tmwC;;URL NULL;
photo;71339054219_10151407817524220;https://www.facebook.com/71339054219/posts/10151407817524220;http://a.ln.com.ar/17bIhYU;;URL NULL;
photo;71339054219_10151408033064220;https://www.facebook.com/71339054219/posts/10151408033064220;http://a.ln.com.ar/XVAoGF;;URL NULL;
photo;71339054219_10151408168324220;https://www.facebook.com/71339054219/posts/10151408168324220;http://a.ln.com.ar/14Ds3dI;;URL NULL;
photo;71339054219_10151408321189220;https://www.facebook.com/71339054219/posts/10151408321189220;http://a.ln.com.ar/13xvLEO;;URL NULL;
photo;71339054219_10151408570469220;https://www.facebook.com/71339054219/posts/10151408570469220;http://a.ln.com.ar/12tjDCb;;URL NULL;
link;71339054219_10152217355234220;https://www.facebook.com/71339054219/posts/10152217355234220;http://canchallena.lanacion.com.ar/1703778-la-carta-de-diego-maradona-contra-la-acusacion-de-julio-grondona-hay-que-ser-muy-perverso-para-afirmarlo?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1703778;;URL NULL;
link;71339054219_10152217631249220;https://www.facebook.com/71339054219/posts/10152217631249220;http://canchallena.lanacion.com.ar/1703638-el-mundial-que-duele-los-hinchas-que-usan-entradas-para-discapacitados-sin-serlo?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1703638;;URL NULL;
link;71339054219_10152217824764220;https://www.facebook.com/71339054219/posts/10152217824764220;http://a.ln.com.ar/1izyi9z;;URL NULL;
link;71339054219_10152217943744220;https://www.facebook.com/71339054219/posts/10152217943744220;http://www.lanacion.com.ar/1703753-el-apego-un-estilo-de-crianza-que-suma-respaldo-cientifico?utm_source=FB&utm_medium=Parti&utm_campaign=1703753;;URL NULL;
link;71339054219_10152218071729220;https://www.facebook.com/71339054219/posts/10152218071729220;http://www.lanacion.com.ar/1703782-gualeguaychu-alumna-bajo-rendimiento-cuatro-dias-sin-comer?utm_source=FB&utm_medium=Parti&utm_campaign=1703782;;URL NULL;
link;71339054219_10152218184614220;https://www.facebook.com/71339054219/posts/10152218184614220;http://www.lanacion.com.ar/1703830-el-misterio-de-la-isla-magica-que-aparece-y-desaparece-en-una-luna-de-saturno?utm_source=FB&utm_medium=Parti&utm_campaign=1703830;;URL NULL;
link;71339054219_10152218195684220;https://www.facebook.com/71339054219/posts/10152218195684220;http://www.lanacion.com.ar/1703382-moderna-buenos-aires-iniciativa-portenos?utm_source=FB&utm_medium=Parti&utm_campaign=1703382;;URL NULL;
link;71339054219_10152219212209220;https://www.facebook.com/71339054219/posts/10152219212209220;http://www.lanacion.com.ar/1704071-intento-de-robo-y-corridas-en-el-mc-donalds-del-alto-palermo?utm_source=FB&utm_medium=Parti&utm_campaign=1704071;;URL NULL;
link;71339054219_10152219364464220;https://www.facebook.com/71339054219/posts/10152219364464220;http://www.lanacion.com.ar/1703934-estos-son-los-26-modelos-de-vehiculos-que-se-pueden-comprar-con-el-procreauto?utm_source=FB&utm_medium=Parti&utm_campaign=1703934;;URL NULL;
link;71339054219_10152219526729220;https://www.facebook.com/71339054219/posts/10152219526729220;http://ir.ln.com.ar/1rujRE7;;URL NULL;
link;71339054219_10152219790124220;https://www.facebook.com/71339054219/posts/10152219790124220;http://canchallena.lanacion.com.ar/1703912-en-vivo-italia-uruguay-mundial-brasil-2014?utm_source=FB-LN&utm_medium=Cali&utm_campaign=1703912;;URL NULL;
link;71339054219_10152219882484220;https://www.facebook.com/71339054219/posts/10152219882484220;http://canchallena.lanacion.com.ar/1704135-insolito-luis-suarez-le-mordio-el-hombro-a-chiellini-un-minuto-antes-del-gol-de-uruguay?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1704135;;URL NULL;
link;71339054219_10152220015179220;https://www.facebook.com/71339054219/posts/10152220015179220;http://www.lanacion.com.ar/1703878-como-se-verian-las-pinturas-clasicas-si-estuvieran-retocadas-en-base-a-los-estandares-esteticos-actuales?utm_source=FB&utm_medium=Parti&utm_campaign=1703878;;URL NULL;
link;71339054219_10152220025014220;https://www.facebook.com/71339054219/posts/10152220025014220;http://www.lanacion.com.ar/1704146-un-joven-en-grave-estado-tras-participar-de-un-cruce-de-brasas-en-misiones?utm_source=FB&utm_medium=Parti&utm_campaign=1704146;;URL NULL;
link;71339054219_10152220028004220;https://www.facebook.com/71339054219/posts/10152220028004220;http://www.lanacion.com.ar/1703098-5-ejemplos-del-uso-eficiente-del-tiempomientras-todos-miran-el-mundial?utm_source=FB&utm_medium=Parti&utm_campaign=1703098;;URL NULL;
link;71339054219_10152221234479220;https://www.facebook.com/71339054219/posts/10152221234479220;http://ir.ln.com.ar/1nG1lod;;URL NULL;
link;71339054219_10152221330674220;https://www.facebook.com/71339054219/posts/10152221330674220;http://www.lanacion.com.ar/1704364-bolivia-da-vuelta-el-reloj-las-agujas-giran-a-la-izquierda-y-los-numeros-estan-invertidos?utm_source=FB&utm_medium=Parti&utm_campaign=1704364;;URL NULL;
link;71339054219_10152221415824220;https://www.facebook.com/71339054219/posts/10152221415824220;http://canchallena.lanacion.com.ar/1704398-el-papa-francisco-atajo-una-camiseta-argentina-en-el-vaticano?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1704398;;URL NULL;
link;71339054219_10152221550359220;https://www.facebook.com/71339054219/posts/10152221550359220;http://www.lanacion.com.ar/1704414-explosion-en-nigeria-deja-al-menos-13-muertos?utm_source=FB&utm_medium=Cali&utm_campaign=1704414;;URL NULL;
photo;71339054219_10152221676089220;https://www.facebook.com/71339054219/posts/10152221676089220;http://ir.ln.com.ar/Tx2Tcr;;URL NULL;
link;71339054219_10152221708479220;https://www.facebook.com/71339054219/posts/10152221708479220;http://canchallena.lanacion.com.ar/1704425-la-broma-del-pocho-lavezzi-que-estallo-en-las-redes-sociales?utm_source=FB-LN&utm_medium=Parti-LN&utm_campaign=1704425;;URL NULL;
link;71339054219_10152221909174220;https://www.facebook.com/71339054219/posts/10152221909174220;http://personajes.lanacion.com.ar/1704429-copa-del-mundo-el-pocho-lavezzi-no-siempre-fue-un-potro?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1704429;;URL NULL;
link;71339054219_10152221923629220;https://www.facebook.com/71339054219/posts/10152221923629220;http://www.lanacion.com.ar/1704313-el-matematico-argentino-miguel-walsh-de-26-anos-gano-el-premio-ramanujan?utm_source=fb&utm_medium=publi&utm_campaign=1704313;;URL NULL;
link;71339054219_10152221930599220;https://www.facebook.com/71339054219/posts/10152221930599220;http://www.lanacion.com.ar/1704240-plaza-roma-renace-el-ombu?utm_source=FB&utm_medium=Parti&utm_campaign=1704240;;URL NULL;
link;71339054219_10152223097309220;https://www.facebook.com/71339054219/posts/10152223097309220;http://www.lanacion.com.ar/1704465-un-mensaje-en-una-prenda-saco-a-la-luz-un-caso-de-explotacion-laboral?utm_source=FB&utm_medium=Parti&utm_campaign=1704465;;URL NULL;
link;71339054219_10152223145589220;https://www.facebook.com/71339054219/posts/10152223145589220;http://canchallena.lanacion.com.ar/1704715-las-bromas-una-costumbre-del-pocho-lavezzi?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1704715;;URL NULL;
link;71339054219_10152223290729220;https://www.facebook.com/71339054219/posts/10152223290729220;http://canchallena.lanacion.com.ar/1704721-sancion-suarez-mundial-brasil-2014?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1704721;;URL NULL;
link;71339054219_10152223478334220;https://www.facebook.com/71339054219/posts/10152223478334220;http://www.lanacion.com.ar/1704747-el-juez-thomas-griesa-rechazo-la-cautelar-solicitada-por-la-argentina?utm_source=FB&utm_medium=Cali&utm_campaign=1704747;;URL NULL;
link;71339054219_10152223684934220;https://www.facebook.com/71339054219/posts/10152223684934220;http://canchallena.lanacion.com.ar/1704711-el-fan-numero-uno-de-lionel-messi-el-arquero-de-nigeria?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1704711;;URL NULL;
link;71339054219_10152223779354220;https://www.facebook.com/71339054219/posts/10152223779354220;http://ir.ln.com.ar/1nIM3Av;;URL NULL;
link;71339054219_10152223785664220;https://www.facebook.com/71339054219/posts/10152223785664220;http://www.lanacion.com.ar/1704759-una-imagen-y-26-maneras-diferentes-de-definir-la-belleza?utm_source=FB&utm_medium=Parti&utm_campaign=1704759;;URL NULL;
link;71339054219_10152225135094220;https://www.facebook.com/71339054219/posts/10152225135094220;http://canchallena.lanacion.com.ar/1704831-drogba-jesica-cirio-y-un-serio-rival-para-lavezzi?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1704831;;URL NULL;
link;71339054219_10152225440189220;https://www.facebook.com/71339054219/posts/10152225440189220;http://canchallena.lanacion.com.ar/1705081-giorgio-chiellini-el-italiano-mordido-la-sancion-a-luis-suarez-es-excesiva?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1705081;;URL NULL;
link;71339054219_10152225523304220;https://www.facebook.com/71339054219/posts/10152225523304220;http://a.ln.com.ar/1o9mVVs;;URL NULL;
link;71339054219_10152225790814220;https://www.facebook.com/71339054219/posts/10152225790814220;http://canchallena.lanacion.com.ar/1704860-a-que-velocidad-corre-angel-di-maria-y-otras-estadisticas-curiosas-de-la-seleccion?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1704860;;URL NULL;
link;71339054219_10152225887184220;https://www.facebook.com/71339054219/posts/10152225887184220;http://www.lanacion.com.ar/1704158-drones-para-pizza-en-rusia-si-para-cajas-de-amazon-no?utm_source=FB&utm_medium=Parti&utm_campaign=1704158;;URL NULL;
link;71339054219_10152225895239220;https://www.facebook.com/71339054219/posts/10152225895239220;http://canchallena.lanacion.com.ar/1704835-los-octavos-de-final-coinciden-con-el-ramadan-y-seis-selecciones-estan-ante-el-dilema-del-ayuno?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1704835;;URL NULL;
link;71339054219_10152225901669220;https://www.facebook.com/71339054219/posts/10152225901669220;http://www.lanacion.com.ar/1704205-berlin-construye-la-primera-iglesia-mezquita-sinagoga?utm_source=FB&utm_medium=Parti&utm_campaign=1704205;;URL NULL;
link;71339054219_10152225907864220;https://www.facebook.com/71339054219/posts/10152225907864220;http://www.lanacion.com.ar/1704508-en-fotos-la-increible-transformacion-de-elsa-rhae-utilizando-solo-maquillaje?utm_source=FB&utm_medium=Parti&utm_campaign=1704508;;URL NULL;
link;71339054219_10152225910684220;https://www.facebook.com/71339054219/posts/10152225910684220;http://www.lanacion.com.ar/1704474-los-impresionantes-edificios-bajo-tierra-en-ciudad-de-mexico?utm_source=FB&utm_medium=Parti&utm_campaign=1704474;;URL NULL;
link;71339054219_10152225916504220;https://www.facebook.com/71339054219/posts/10152225916504220;http://canchallena.lanacion.com.ar/1700634-la-historia-completa-del-pase-de-angel-di-maria-a-rosario-central-por-26-pelotas-de-futbol-cuando-era-un-nino?utm_source=FB-LN&utm_medium=Parti&utm_campaign=1700634;;URL NULL;
link;71339054219_10152225918774220;https://www.facebook.com/71339054219/posts/10152225918774220;http://www.lanacion.com.ar/1704945-el-picoteo-es-una-epidemia-el-70-siente-deseo-de-comer-entre-horas?utm_source=FB&utm_medium=Parti&utm_campaign=1704945;;URL NULL;
link;71339054219_10152225921989220;https://www.facebook.com/71339054219/posts/10152225921989220;http://www.lanacion.com.ar/1705095-primera-guerra-mundial?utm_source=FB&utm_medium=Parti&utm_campaign=1705095;;URL NULL;
link;71339054219_10152225923974220;https://www.facebook.com/71339054219/posts/10152225923974220;http://www.lanacion.com.ar/1704854-paraiso-de-la-clase-media-dinamarca-el-pais-donde-apenas-existe-la-desigualdad?utm_source=FB&utm_medium=Parti&utm_campaign=1704854;;URL NULL;
link;71339054219_10152226405359220;https://www.facebook.com/71339054219/posts/10152226405359220;http://a.ln.com.ar/1qSsWce;;URL NULL;
photo;71339054219_10152227566829220;https://www.facebook.com/71339054219/posts/10152227566829220;http://cll.ln.com.ar/1wVQwFx;;URL NULL;
photo;71339054219_10152227850559220;https://www.facebook.com/71339054219/posts/10152227850559220;http://cll.ln.com.ar/1wWNkte;;URL NULL;
link;71339054219_10152229794749220;https://www.facebook.com/71339054219/posts/10152229794749220;http://canchallena.lanacion.com.ar/1705504-holanda-vs-mexico-octavos-de-final-copa-del-mundo-2014?utm_source=TW&utm_medium=Cali&utm_campaign=1705504;;URL NULL;
link;71339054219_10152230438234220;https://www.facebook.com/71339054219/posts/10152230438234220;http://canchallena.lanacion.com.ar/1705505-costa-rica-vs-grecia-octavos-de-final-copa-del-mundo-2014?utm_source=FB&utm_medium=Cali&utm_campaign=1705505;;URL NULL;
link;71339054219_10153060001854220;https://www.facebook.com/71339054219/posts/10153060001854220;http://www.lanacion.com.ar/1809506-buena-epoca-para-la-carne-de-cerdo?utm_source=FB&utm_medium=Cali&utm_campaign=1809506;;URL NULL;
photo;71339054219_10153099210109220;https://www.facebook.com/71339054219/posts/10153099210109220;http://a.ln.com.ar/1D9nyJA;;URL NULL;
photo;71339054219_10153111077589220;https://www.facebook.com/71339054219/posts/10153111077589220;http://a.ln.com.ar/1KKpAzL;;URL NULL;
photo;71339054219_10153111202204220;https://www.facebook.com/71339054219/posts/10153111202204220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153111202204220/?type=3;;URL NULL;
link;71339054219_10153111966014220;https://www.facebook.com/71339054219/posts/10153111966014220;http://a.ln.com.ar/1IEFImO;;URL NULL;
link;71339054219_10153112421459220;https://www.facebook.com/71339054219/posts/10153112421459220;http://a.ln.com.ar/1IEzfZe;;URL NULL;
photo;71339054219_10153112539184220;https://www.facebook.com/71339054219/posts/10153112539184220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153112539184220/?type=3;;URL NULL;
link;71339054219_10153112542479220;https://www.facebook.com/71339054219/posts/10153112542479220;http://a.ln.com.ar/1OKhckC;;URL NULL;
photo;71339054219_10153112546124220;https://www.facebook.com/71339054219/posts/10153112546124220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153112546124220/?type=3;;URL NULL;
photo;71339054219_10153112546274220;https://www.facebook.com/71339054219/posts/10153112546274220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153112546274220/?type=3;;URL NULL;
link;71339054219_10153112561464220;https://www.facebook.com/71339054219/posts/10153112561464220;http://a.ln.com.ar/1KLy0Xw;;URL NULL;
link;71339054219_10153112604969220;https://www.facebook.com/71339054219/posts/10153112604969220;http://a.ln.com.ar/1KLvLUm;;URL NULL;
link;71339054219_10153112679494220;https://www.facebook.com/71339054219/posts/10153112679494220;http://a.ln.com.ar/1MHjwLs;;URL NULL;
link;71339054219_10153112734214220;https://www.facebook.com/71339054219/posts/10153112734214220;http://a.ln.com.ar/1IGbUGr;;URL NULL;
link;71339054219_10153112744554220;https://www.facebook.com/71339054219/posts/10153112744554220;http://a.ln.com.ar/1MHilvw;;URL NULL;
link;71339054219_10153112780939220;https://www.facebook.com/71339054219/posts/10153112780939220;http://a.ln.com.ar/1MHlhIP;;URL NULL;
link;71339054219_10153112794044220;https://www.facebook.com/71339054219/posts/10153112794044220;http://a.ln.com.ar/1KLUfg1;;URL NULL;
link;71339054219_10153112818944220;https://www.facebook.com/71339054219/posts/10153112818944220;http://a.ln.com.ar/1KLEHZE;;URL NULL;
photo;71339054219_10153112858659220;https://www.facebook.com/71339054219/posts/10153112858659220;http://a.ln.com.ar/1g0z0fO;;URL NULL;
photo;71339054219_10153112865304220;https://www.facebook.com/71339054219/posts/10153112865304220;http://a.ln.com.ar/1MHNXkO;;URL NULL;
photo;71339054219_10153112879909220;https://www.facebook.com/71339054219/posts/10153112879909220;http://a.ln.com.ar/1IeH72b;;URL NULL;
photo;71339054219_10153112881844220;https://www.facebook.com/71339054219/posts/10153112881844220;http://a.ln.com.ar/1N4pEKR;;URL NULL;
photo;71339054219_10153112883394220;https://www.facebook.com/71339054219/posts/10153112883394220;http://a.ln.com.ar/1KM4m4y;;URL NULL;
photo;71339054219_10153112884469220;https://www.facebook.com/71339054219/posts/10153112884469220;http://a.ln.com.ar/1K15H4L;;URL NULL;
photo;71339054219_10153112885879220;https://www.facebook.com/71339054219/posts/10153112885879220;http://a.ln.com.ar/1SVVDyA;;URL NULL;
link;71339054219_10153112889224220;https://www.facebook.com/71339054219/posts/10153112889224220;www.sodimac.com.ar/catalogo;sodimac.com.ar;OTRO MEDIO;
photo;71339054219_10153112904584220;https://www.facebook.com/71339054219/posts/10153112904584220;http://a.ln.com.ar/1KLO5zj;;URL NULL;
photo;71339054219_10153112919109220;https://www.facebook.com/71339054219/posts/10153112919109220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153112919109220/?type=3;;URL NULL;
link;71339054219_10153112925549220;https://www.facebook.com/71339054219/posts/10153112925549220;http://a.ln.com.ar/1OKuDkD;;URL NULL;
link;71339054219_10153112941669220;https://www.facebook.com/71339054219/posts/10153112941669220;http://a.ln.com.ar/1MHFFtk;;URL NULL;
link;71339054219_10153112976124220;https://www.facebook.com/71339054219/posts/10153112976124220;http://a.ln.com.ar/1KLUhVn;;URL NULL;
video;71339054219_10153112992689220;https://www.facebook.com/71339054219/posts/10153112992689220;https://www.facebook.com/lanacion/videos/10153112992689220/;;URL NULL;
link;71339054219_10153113005084220;https://www.facebook.com/71339054219/posts/10153113005084220;http://a.ln.com.ar/1KMaMRl;;URL NULL;
link;71339054219_10153113034514220;https://www.facebook.com/71339054219/posts/10153113034514220;http://a.ln.com.ar/1IGVnlK;;URL NULL;
